"for_min_temp_d1","for_max_temp_d1","for_rainfall_d1","for_solar_irr_d1","for_min_temp_d2","for_max_temp_d2","for_rainfall_d2","for_solar_irr_d2","for_min_temp_d3","for_max_temp_d3","for_rainfall_d3","for_solar_irr_d3","for_min_temp_d4","for_max_temp_d4","for_rainfall_d4","for_solar_irr_d4","for_min_temp_d5","for_max_temp_d5","for_rainfall_d5","for_solar_irr_d5","for_min_temp_d6","for_max_temp_d6","for_rainfall_d6","for_solar_irr_d6","for_min_temp_d7","for_max_temp_d7","for_rainfall_d7","for_solar_irr_d7"
0.754669812687064,0.631070999943064,0.0783309519566673,0.270683733677276,0.867853679688257,0.59874136378592,0.227562640643249,0.27190577660495,0.831707312886813,0.68182388124823,0.00110383656521664,0.343008808888674,0.986883001965972,0.964351088413056,0,0.376540926113404,0.864568788829229,0.821574636797309,0,0.84579416456501,0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959
0.867853679688257,0.59874136378592,0.227562640643249,0.27190577660495,0.831707312886813,0.68182388124823,0.00110383656521664,0.343008808888674,0.986883001965972,0.964351088413056,0,0.376540926113404,0.864568788829229,0.821574636797309,0,0.84579416456501,0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735
0.831707312886813,0.68182388124823,0.00110383656521664,0.343008808888674,0.986883001965972,0.964351088413056,0,0.376540926113404,0.864568788829229,0.821574636797309,0,0.84579416456501,0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303
0.986883001965972,0.964351088413056,0,0.376540926113404,0.864568788829229,0.821574636797309,0,0.84579416456501,0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785
0.864568788829229,0.821574636797309,0,0.84579416456501,0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927
0.843455222781137,0.933039889406762,0,0.978096682642124,1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679
1.04292201301398,1.04837194150119,0,0.912332964184959,0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0
0.90602796911608,0.829790673798508,0,0.810346418393735,0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408
0.757974060117327,0.673991833513912,0.197214064005781,0.770975583576303,0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069
0.813262690299322,0.666353370849672,0.0011083981103608,0.641322278119785,0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464
0.863658471660673,0.557076788262827,0.00538351115233004,0.695158431746927,0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207
0.821463273057987,0.458951863272672,0.594447211784155,0.271807791708679,0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606
0.686940379950834,0.696234287691085,0.343149327198534,0,0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453
0.832449320139282,1.05178446583436,0,0.524621309335408,0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156
0.833073635181903,0.8753833785346,0,0.930382945114069,0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346
0.814130721521839,0.726113898501976,0,0.828934703731464,0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199
0.613644265582574,0.593684689006538,0.0276698271318232,0.615227026862207,0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386
0.663687098016391,0.599610032895211,0,0.275414550807606,0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312
0.763462294520817,0.657317360790001,0.020972531119973,0.738773505810453,0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562
0.73015946913013,0.758549583269286,0,0.826325389773156,0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277
0.654933817875942,0.891119496473259,0.0891299429920774,0.928988537554346,0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091
0.816911037694418,0.652730851179905,0,0.991886907450199,0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516
0.658188552087753,0.659722644650082,0.0123967337092594,0.819886890488386,0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084
0.634441213788592,0.567477861638321,0.00960374804242608,0.561995918402312,0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349
0.679401808200275,0.608012538210393,0,0.685270317225562,0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204
0.72181380759239,0.636966885437533,0.0143768074005536,0.822752533453277,0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084
0.715899538324131,0.688688274919512,0.000987817165058853,0.756311361034091,0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423
0.781440624113448,0.668507732790089,0.00116939833639405,0.643207125209516,0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865
0.672183323433387,0.703972807302628,0,0.729939746699084,0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814
0.760846798088322,0.65347734274135,0.028298311579584,0.789069498863349,0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091
0.67433499375917,0.576624279434822,0.0722719651755162,0.718596058782204,0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556
0.787717270878721,0.631680438834411,0.0452399111698669,0.689870054295084,0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822
0.770235394764707,0.615364085006918,0.00883967229959965,0.555326344463423,0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599
0.625744704251201,0.571524821036547,0.00227776949040594,0.641349598105865,0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117
0.718746508481835,0.562733507024841,0.00100307782159522,0.717593585702814,0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0
0.637279740276045,0.702429316877381,0.00219470574622452,0.537354149511091,0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327
0.657100146088428,0.63361550446941,0.00218484043762177,0.823721464385556,0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643
0.738880777409675,0.591422522324103,0.00117324869291521,0.617912825623822,0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971
0.788553847696523,0.534645993454982,0.0257680853721313,0.502340013813599,0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069
0.723468088438018,0.320821204178594,0.273100135471642,0.13699832992117,0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925
0.707491487681224,0.523282895488504,0.498940926788181,0,0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287
0.84862409386135,0.768289373569206,0.349430338665678,0.0241344292010327,0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925
0.887844404584273,0.689391408218847,0.0236097615749366,0.529349590508643,0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861
0.803745960555155,0.673561958266699,0.00220475677838806,0.681857733102971,0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703
0.702382215223318,0.630575191059711,0,0.59748658860069,0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573
0.704090217407283,0.649935427910351,0.00113012891618425,0.660088277502925,0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423
0.731647601813317,0.620605511485972,0.010424672970077,0.635474347545287,0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173
0.888832067315382,0.658777853409719,0.00101336801837892,0.635945727780925,0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146
0.741525665451277,0.745544064370902,0,0.695472712824861,0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256
0.899794283031873,0.761221559343986,0,0.789434497828703,0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256,0.676530247246251,0.673906908484382,0,0.730967687808508
0.802886347437878,0.64290110632049,0,0.655991592533573,0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256,0.676530247246251,0.673906908484382,0,0.730967687808508,0.789206845970635,0.821877501413346,0,0.758463273094364
0.725073129595442,0.710484780187636,0,0.806884251348423,0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256,0.676530247246251,0.673906908484382,0,0.730967687808508,0.789206845970635,0.821877501413346,0,0.758463273094364,0.860509306980381,0.708819315309873,0,0.688864731977299
0.825421961505932,0.966185963134815,0,0.762375775642173,0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256,0.676530247246251,0.673906908484382,0,0.730967687808508,0.789206845970635,0.821877501413346,0,0.758463273094364,0.860509306980381,0.708819315309873,0,0.688864731977299,0.824474792262888,0.735953836422738,0,0.626011466994147
0.757774812164829,0.626448441270678,0,0.795070053128146,0.786551550620542,0.723630834072923,0,0.544243917786256,0.676530247246251,0.673906908484382,0,0.730967687808508,0.789206845970635,0.821877501413346,0,0.758463273094364,0.860509306980381,0.708819315309873,0,0.688864731977299,0.824474792262888,0.735953836422738,0,0.626011466994147,0.744604321910524,0.6894190531402,0,0.491198232545761
